site,source,isbn,title,authors
labirint,https://www.labirint.ru/books/55864/,5-691-00676-2,Российский гуманитарный энциклопедический словарь. В 3-х томах. Том 1. А-Ж,Павлова Ангелина Ивановна
labirint,https://www.labirint.ru/books/55869/,978-5-691-00891-7,История орнамента. Учебное пособие для студентов высших педагогических учебных заведений: Любовь Буткевич,Буткевич Любовь Михайловна
labirint,https://www.labirint.ru/books/55896/,5-691-01007-7,Хрестоматия по истории русской культуры. Первая половина XX века: Юрий Рябцев,Рябцев Юрий Сергеевич
labirint,https://www.labirint.ru/books/55891/,978-5-691-00179-6,Альбом для логопеда: Ольга Иншакова,Иншакова Ольга Борисовна
labirint,https://www.labirint.ru/books/55872/,5-691-00146-9,Русская художественная культура. Учебное пособие для студентов высших учебных заведений: Людмила Рапацкая,Рапацкая Людмила Александровна
labirint,https://www.labirint.ru/books/55902/,5-691-01172-3,"Возрастная физиология. Учебник для студентов вузов. В 2-х частях. Часть 1: Любимова, Никитина, Маринова","Любимова Зарема Владимировна, Никитина Анна Алексеевна, Маринова Ксения Васильевна"
labirint,https://www.labirint.ru/books/55904/,5-691-00695-9,"Культурология: Учебное пособие для студентов высших учебных заведений: Шаповалов, Колесников, Голованова","Шаповалов Александр Иванович, Колесников Иван Николаевич, Голованова Светлана Александровна"
labirint,https://www.labirint.ru/books/55918/,978-5-691-01062-0,Уроки изобразительного искусства в начальной школе. 1-4 классы. Пособие для учителей: Ольга Островская,Островская Ольга Васильевна
labirint,https://www.labirint.ru/books/55927/,5-691-00867-6,"Новейшая история стран Европы и Америки. ХХ век. Учебник для студентов. В 3-х частях. Часть III: Макеева, Пономарев, Белоусова","Макеева Лидия Александровна, Пономарев Михаил Викторович, Белоусова Ксения Андреевна + еще 1"
labirint,https://www.labirint.ru/books/55926/,5-691-00645-2,"Новейшая история стран Азии и Африки. ХХ век. В 2 частях. Часть 1. Учебник: Родригес, Селиванов, Ланда","Родригес Александр Мануэльевич, Селиванов Игорь Николаевич, Ланда Роберт Григорьевич + еще 1"
labirint,https://www.labirint.ru/books/55925/,978-5-00136-201-2,"Новая история стран Азии и Африки. Учебник. В 3-х частях. Часть 1: Родригес, Селиванов, Ланда","Родригес Александр Мануэльевич, Селиванов Игорь Николаевич, Ланда Роберт Григорьевич"
labirint,https://www.labirint.ru/books/55928/,5-691-00866-8,"Новейшая история стран Европы и  Америки. XX в. Учебник для студентов вузов. В 3-х частях. Часть 2: Родригес, Гаджиев, Пономарев","Родригес Александр Мануэльевич, Гаджиев Камалудин Серажудинович, Пономарев Михаил Викторович + еще 1"
labirint,https://www.labirint.ru/books/55930/,978-5-691-00607-0,"Новейшая история стран Европы и Америки. ХХ век. Учебник. В 3 частях. Часть 1: Родригес, Гаджиев, Пономарев","Родригес Александр Мануэльевич, Гаджиев Камалудин Серажудинович, Пономарев Михаил Викторович + еще 1"
labirint,https://www.labirint.ru/books/55942/,5-691-01070-0,"Физическое развитие и здоровье детей 3-7 лет: пособие для педагогов дошк. учрежд.: в 3 ч. Часть III: Яковлева, Юдина","Яковлева Людмила Васильевна, Юдина Роза Александровна"
